AvgSpeed,MaxSpeed,MinSpeed,AvgThrottle,MaxThrottle,BrakePercentage,DRSPercentage,AvgRPM,MaxRPM,AvgGear,CorneringSpeed
168.46469643938445,276.0,0.0,50.7936574309566,100.0,17.767106842737096,0.0,9732.610752552495,12005.0,4.0912364945978394,92.2
132.66478559991327,245.0,53.0,31.30105668536883,100.0,29.23497267759563,0.0,9277.938904995743,12045.0,3.0273224043715845,79.0
132.2054159612055,235.0,50.0,33.28906722553527,100.0,29.08762420957543,0.0,9174.437745620182,11827.0,3.048780487804878,75.60285705142857
126.02919261278454,277.3562496,30.0,35.190129955313346,100.0,21.312872975277067,0.0,8409.335574514378,11869.0,2.937766410912191,32.0
214.19742963933106,295.0,91.0,65.91831654107534,100.0,15.373352855051245,0.0,10253.078992503124,11867.0,5.452415812591508,145.98545454545453
217.13708500156739,300.0,92.0,65.90756537926364,100.0,14.66275659824047,0.0,10342.658262747573,11898.0,5.492668621700879,149.673691056
216.76879532531032,301.0,95.0,66.28854713821917,100.0,15.743440233236154,0.0,10360.015761012188,11894.0,5.456268221574344,147.2932331960729
216.51832564904672,301.0,93.0,66.34864101422852,100.0,15.292353823088456,0.0,10316.579769285703,11955.0,5.4767616191904045,147.378499072
216.0281034148067,302.0,93.0,65.35399358370657,100.0,16.208393632416787,0.0,10339.701627761502,11883.0,5.4529667149059335,148.0
215.69161001447344,301.0,95.0,64.26692024348088,100.0,15.373352855051245,0.0,10311.925104665961,11813.0,5.44216691068814,148.052000256
216.29546005500586,301.0,93.0,64.92178426122996,100.0,14.586255259467041,0.0,10323.675226015905,11957.0,5.464235624123422,146.01062464
216.8378509132003,302.0,94.0,65.44134605276074,100.0,15.36231884057971,0.0,10339.286520604095,11898.0,5.466666666666667,145.6750012342857
217.00595667481358,301.0,93.0,65.99395834869445,100.0,14.798206278026907,0.0,10341.353784276163,11995.0,5.458893871449925,145.34349026385004
217.82884226727236,301.0,93.0,66.23270305915041,100.0,16.129032258064516,0.0,10383.088544523836,12310.0,5.46041055718475,147.02500010666668
218.41024776440528,301.0,93.0,67.56020903322216,100.0,13.740458015267176,0.0,10387.542487473223,11923.0,5.480916030534351,146.34444515555558
220.17878410149305,302.0,92.0,69.67183054272722,100.0,13.126843657817108,0.0,10441.796943623996,11968.0,5.538348082595871,147.0437472
209.88295433518078,301.0,68.0,66.63323784518583,100.0,16.106442577030812,0.0,10206.966800343764,11915.0,5.260504201680672,131.57
172.81559854612473,278.1625008,0.0,58.28043621879498,100.0,17.798594847775178,0.0,9442.730715248555,12540.0,4.3583138173302105,80.0
217.75487384434115,299.0,94.0,65.42103525628285,100.0,14.494875549048317,0.0,10352.525002092996,12005.0,5.487554904831625,149.20000256
218.57846661180864,301.0,94.0,65.35447800580141,100.0,15.53956834532374,0.0,10366.454153654535,12102.0,5.499280575539569,150.16999936
220.4311945331614,301.0,93.0,67.55585751592008,100.0,14.826021180030258,0.0,10383.982564758737,12043.0,5.559757942511347,151.0
218.70899550938032,303.0,95.0,65.66459106296044,100.0,15.606936416184972,0.0,10413.703540308295,11904.0,5.460982658959537,150.90437392
220.4779414376568,303.0,94.0,66.17662156601118,100.0,14.027149321266968,0.0,10372.084006496574,11992.0,5.567119155354449,151.0
219.492814188602,303.0,95.0,66.66653792393465,100.0,17.313432835820898,0.0,10402.305058099266,11981.0,5.53134328358209,150.96227281454546
219.78773020433795,302.0,95.0,67.6490220343602,100.0,14.688427299703264,0.0,10382.198862422067,12106.0,5.537091988130563,149.0
220.69115868341777,304.0,94.0,66.76189152025856,100.0,13.994169096209912,0.0,10377.332825875517,11868.0,5.578717201166181,152.0
219.39562139023133,303.0,93.0,64.85547624999184,100.0,15.396113602391628,0.0,10372.471595689196,12018.0,5.526158445440957,150.0
220.93167436183208,303.0,93.0,66.87212069277821,100.0,13.069908814589665,0.0,10402.59660294244,12206.0,5.588145896656535,151.3364813647489
220.80129949253615,304.0,93.0,67.3862445189992,100.0,14.3928035982009,0.0,10423.409501897664,12108.0,5.547226386806597,149.02749824
220.10306733268385,305.0,93.0,66.7587416193523,100.0,14.916286149162861,0.0,10427.204616558143,12063.0,5.532724505327245,148.76399974400002
223.7606328700878,304.0,95.0,69.45552318140679,100.0,15.085536547433904,0.0,10447.495511621391,12206.0,5.614307931570762,151.0
223.18831836752847,305.0,90.0,70.16141955132186,100.0,14.219474497681608,0.0,10477.501920291303,12171.0,5.58887171561051,149.687999488
223.38357424392575,305.0,90.0,71.0990602040122,100.0,14.48382126348228,0.0,10457.391996109396,12067.0,5.602465331278891,150.0
212.48077185023052,304.0,76.0,67.00132243871715,100.0,16.129032258064516,0.0,10177.83769391042,12003.0,5.378299120234604,131.10062301320835
176.8726187480304,279.90357211428574,0.0,63.47917826440538,100.0,16.605166051660518,0.0,9529.927414078395,12110.0,4.3997539975399755,80.0
225.29053580791762,302.0,94.0,71.5172644527097,100.0,13.978494623655912,0.0,10477.078997309149,11997.0,5.648233486943164,156.18000128
223.638001143851,302.0,96.0,71.36796018171691,100.0,13.403614457831326,0.0,10500.078932748504,12002.0,5.602409638554217,153.0
226.08159489535362,303.0,94.0,71.46872840545717,100.0,15.431164901664147,0.0,10536.987982454148,11875.0,5.670196671709531,155.41002563498486
227.3668793044273,304.0,94.0,73.1130905960144,100.0,14.173228346456693,0.0,10504.159859520083,11749.0,5.707086614173228,156.0
225.91218223754709,303.0,95.0,71.29360381331715,100.0,14.548238897396631,0.0,10459.32349797067,11807.0,5.686064318529862,153.020999936
224.1555743480393,303.0,93.0,71.01597648684158,100.0,15.137614678899084,0.0,10488.488447000998,11797.0,5.631498470948012,153.08999936
225.7473861720857,307.0,94.0,69.97893889583852,100.0,15.66265060240964,0.0,10480.72507556099,11981.0,5.686746987951807,154.0
