AvgSpeed,MaxSpeed,MinSpeed,AvgThrottle,MaxThrottle,BrakePercentage,DRSPercentage,AvgRPM,MaxRPM,AvgGear,CorneringSpeed
158.9350542008463,343.0,32.0,51.2637652142848,100.0,21.535181236673772,7.142857142857142,9473.854492632821,12918.0,3.5831556503198296,51.25812416
207.97546359141487,343.0,70.0,67.09626693116995,100.0,22.018348623853214,14.416775884665793,10330.73826923034,12253.0,5.1127129750982965,104.30489378133333
36.8155283881447,333.1250048,0.0,15.14486066929659,104.0,18.077753779697623,0.23758099352051837,2972.7370479071988,11445.6253952,2.6407294832826747,0.0
175.5306237749339,337.0,14.0,58.580484251814745,100.0,19.90950226244344,7.352941176470589,9953.01227475535,12639.0,4.003393665158371,72.95916629333333
34.739507650083695,338.0,0.0,21.042140433005017,104.0,17.397454031117398,1.7781369973732066,2233.1339281006744,12378.0,3.667510548523207,0.0
174.71193324886667,338.355999744,25.9,56.87123885200745,100.0,22.569444444444446,7.060185185185184,9744.663786373249,12820.0,4.12037037037037,76.06666709333334
211.24677913556917,339.0,73.0,69.53713236250479,100.0,19.818652849740932,16.83937823834197,10414.464334075918,12264.0,5.139896373056994,106.06666624
23.998460234740286,338.0,0.0,64.9633406662521,104.0,64.33067561896769,0.5455308434746118,1762.2088028492408,12145.0,2.9029126213592233,0.0
166.5060977918595,337.14,20.0,53.0125143426547,100.0,17.20430107526882,6.774193548387098,9630.263262847435,12548.0,3.7548387096774194,56.286745254827736
36.94349879629993,339.0,0.0,13.864322560047496,104.0,12.941429801894918,0.6244616709732989,2572.4626428047764,11949.0,3.3459119496855347,0.0
185.02042974303893,338.0,47.0,59.37420571065284,100.0,21.16788321167883,5.961070559610706,10106.357845554625,12371.0,4.35279805352798,89.0
209.55209257972447,339.0,73.0,68.85807548786177,100.0,20.595854922279795,16.191709844559586,10364.476822196848,12392.0,5.1567357512953365,106.23187109333334
150.6983910944345,338.0,58.0,32.96362387784174,100.0,22.325581395348838,4.279069767441861,9380.118209436827,12369.0,3.5590697674418603,78.0
168.16741742749082,338.0,47.0,46.98424146551087,100.0,23.91991570073762,4.952581664910432,9655.171228934305,12241.0,3.9441517386722866,75.17416768000001
213.23038679102902,338.0,71.0,69.34714184672937,100.0,20.989304812834224,16.711229946524064,10449.490600660583,12191.0,5.258021390374331,106.93250048
153.85895541856746,336.09999999999997,61.0,31.326922348556252,100.0,25.72533849129594,0.2901353965183753,9068.258770615068,11877.287499999999,3.911992263056093,80.00320291311402
36.928806943837834,337.0,0.0,22.239050097692072,104.0,17.750929368029738,1.4637546468401488,2220.475353895841,12440.0,3.77696335078534,0.0
26.235244094678524,338.0,0.0,8.963730878246647,104.0,10.536101642392314,11.45026340254106,2460.4252061458114,11930.0,2.3455684870188005,0.0
186.44610495349897,335.09,31.1437504,63.6836495084784,100.0,19.928400954653938,8.47255369928401,10205.178134810287,12437.0,4.328162291169451,87.0
46.9311066659977,336.0,0.0,16.628497660077077,104.0,15.145907473309608,4.313167259786477,2968.4585657685143,12272.0,3.748048568950564,0.0
179.14255916858386,337.0,25.0,60.58343861659361,100.0,20.46783625730994,7.251461988304094,9942.605163917773,12427.0,4.143859649122807,78.39000064000001
212.46236822905826,339.0,72.0,69.79394483805173,100.0,20.822622107969153,16.066838046272494,10431.664688594152,12327.0,5.208226221079691,106.65791776
152.55627332010926,336.87083306666665,47.0,30.72774337037247,100.0,25.048732943469787,0.5847953216374269,9101.194094669449,11938.0,3.8382642998027614,82.46249973333333
169.01866309360685,335.0,23.0,56.60967685132699,100.0,19.93355481727575,12.956810631229235,9420.317444082313,12104.0,4.131782945736434,66.0
204.64401727671566,338.0,71.0,67.47018944622742,100.0,19.947159841479525,15.059445178335535,10289.224045055373,12643.0,5.067371202113606,101.45981977142857
35.571400974602966,337.7375008,0.0,43.30600370498298,104.0,42.53873912120569,0.8278497134366377,3509.616123410537,12058.500074666666,2.9731589814177566,0.0
174.1515467922206,335.0,20.458333866666667,58.23816125967824,100.0,20.625724217844727,12.630359212050985,9732.592524517757,12115.0,4.170336037079954,78.051999744
207.9384114669623,337.0,70.0,70.09289465695804,100.0,17.98469387755102,15.561224489795919,10337.382962602824,12322.0,5.174744897959184,105.0
29.416718811880386,337.0,0.0,75.18846287302519,104.0,76.57719268250983,0.9916224995725765,2212.94719446985,12021.770848,3.338576779026217,0.0
175.51930283909795,340.0,48.0,58.49887323608522,100.0,20.344827586206897,11.954022988505747,9604.37152192643,12135.0,4.314942528735632,81.0
81.74954352474172,340.0,0.0,21.506973699304783,100.0,15.100965759438104,7.023705004389816,6858.731227493795,12107.31501568,16.25402504472272,0.0
145.27756962991708,336.0,21.0,42.4285287041365,104.0,21.511627906976745,7.170542635658915,8975.930379562926,12349.0,3.429263565891473,53.439063040000015
33.50355340635391,335.8701922461538,0.0,28.266719665361588,104.0,28.364805142627564,2.129369224588188,3308.250926540042,12097.0,2.3678304239401498,0.0
166.52794199178607,333.0,15.0,53.455697202410484,104.0,18.429661941112325,7.415485278080698,9502.707574563261,12184.0,4.0239912758996725,69.21
207.11567353597133,337.0,75.0,67.62120739105526,104.0,20.94508301404853,15.964240102171138,10477.913759415786,12236.0,5.121328224776501,105.04
38.8926417590857,302.75501056,0.0,9.532348298115636,104.0,10.738871041762277,1.0096374483708122,4082.674710693555,11943.0,2.12541868254559,0.0
174.38450622801759,334.0,19.141666133333334,58.42105143335398,100.0,19.27437641723356,5.895691609977324,9945.574140071061,12343.0,4.082766439909297,83.0
208.73651590688914,339.0,73.0,69.8403736720376,100.0,21.47562582345191,16.073781291172594,10523.601995605659,12434.0,5.160737812911726,107.0
14.018848807757598,338.0,0.0,92.75432624968042,104.0,88.40210422488903,0.041098142363965154,942.4622191855925,12228.0,3.3013005780346822,0.0
170.60089654705695,334.0,34.0,54.31315208214586,100.0,18.23329558323896,11.551528878822197,9673.934485384438,12565.0,4.090600226500566,77.0
212.61580476179108,340.0,73.0,70.557070239946,100.0,18.972332015810274,17.12779973649539,10543.670279857317,12255.0,5.233201581027668,105.0
146.58077927644646,337.84999964444444,59.0,31.036046325680946,100.0,21.03825136612022,0.45537340619307837,8654.884335133838,12062.0,4.03551912568306,81.0
144.45644571817664,333.0,34.0,39.98347005830233,100.0,15.58325912733749,4.719501335707925,8752.793835458739,12166.0,3.5618878005342833,48.0
209.900595696285,337.0,74.0,69.44734268357462,100.0,19.414893617021274,16.75531914893617,10498.548467173747,12292.0,5.1888297872340425,105.0
162.3137792759534,337.0,59.0,38.23270644398144,100.0,19.45288753799392,0.7092198581560284,9123.536006618326,12392.0,4.379939209726444,87.02250048
38.015489137630425,330.0,0.0,72.6873293308674,104.0,63.38360037700282,2.568331762488219,2656.781472359137,12305.0,2.9446693657219973,0.0
44.50217260762594,334.0,0.0,71.64568052807219,104.0,63.921568627450974,1.3252197430696415,3072.8253285879896,12339.0,3.4620909816440544,0.0
168.59088176275176,333.4193548979073,11.0,53.62185432070092,100.0,19.03153153153153,12.725225225225225,9449.288051069165,12569.0,4.167792792792793,77.0
25.65586020928518,335.0,0.0,80.10538546161857,104.0,74.24080573783,1.2360750801159774,1912.4152239576933,12270.0,3.343963553530752,0.0
